Id Servicio,Satisfacción,% SATISFACCION,Año,Mes,Nombre del Servicio,Departamento,Codigo Banco,Nombre Banco,Componente,Solicitados,Entregados
8.0,100.0,100.0,2017.0,AGOSTO,CLINICA MEDELLIN S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLASMA FRESCO CONGELADO,30.0,30.0
8.0,100.0,100.0,2017.0,SEPTIEMBRE,CLINICA MEDELLIN S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,40.0,40.0
8.0,100.0,100.0,2017.0,SEPTIEMBRE,CLINICA MEDELLIN S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),12.0,12.0
8.0,100.0,100.0,2017.0,SEPTIEMBRE,CLINICA MEDELLIN S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS,96.0,96.0
18.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,9.0,9.0
18.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,PLASMA FRESCO CONGELADO,19.0,19.0
18.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,CRIOPRECIPITADO,6.0,6.0
18.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,10.0,10.0
18.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2.0,2.0
18.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLASMA FRESCO CONGELADO,1.0,1.0
17.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),7.0,7.0
17.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,PLASMA FRESCO CONGELADO,1.0,1.0
17.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,CRIOPRECIPITADO,4.0,4.0
17.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3.0,3.0
17.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),6.0,6.0
17.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLASMA FRESCO CONGELADO,1.0,1.0
17.0,100.0,100.0,2017.0,OCTUBRE,SYNLAB SEDE HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),6.0,6.0
46.0,93.84615384615384,93.84615384615384,2017.0,OCTUBRE,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,130.0,122.0
46.0,100.0,100.0,2017.0,OCTUBRE,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,2.0,2.0
40.0,100.0,100.0,2017.0,SEPTIEMBRE,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,142.0,142.0
40.0,100.0,100.0,2017.0,SEPTIEMBRE,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),137.0,137.0
40.0,100.0,100.0,2017.0,SEPTIEMBRE,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,135.0,135.0
40.0,100.0,100.0,2017.0,SEPTIEMBRE,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,96.0,96.0
40.0,100.0,100.0,2017.0,OCTUBRE,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,171.0,171.0
40.0,100.0,100.0,2017.0,OCTUBRE,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),109.0,109.0
40.0,100.0,100.0,2017.0,OCTUBRE,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,128.0,128.0
40.0,100.0,100.0,2017.0,OCTUBRE,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,49.0,49.0
40.0,100.0,100.0,2017.0,OCTUBRE,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,115.0,115.0
20.0,94.16666666666669,94.16666666666669,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,120.0,113.0
20.0,100.0,100.0,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,4.0,4.0
20.0,96.55172413793105,96.55172413793105,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS ESTANDAR FILTRADAS,29.0,28.0
20.0,91.66666666666666,91.66666666666666,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,12.0,11.0
20.0,0.0,0.0,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,PLASMA FRESCO CONGELADO,13.0,0.0
20.0,85.36585365853658,85.36585365853658,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,41.0,35.0
20.0,100.0,100.0,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),19.0,19.0
20.0,100.0,100.0,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,PLAQUETAS AFERESIS,3.0,3.0
20.0,100.0,100.0,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS,1.0,1.0
20.0,0.0,0.0,2017.0,JULIO,LABORATORIO TEST,ANTIOQUIA,76-001-23 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE CALI,PLASMA FRESCO CONGELADO,5.0,0.0
20.0,96.02649006622516,96.02649006622516,2017.0,AGOSTO,LABORATORIO TEST,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS ESTANDAR,151.0,145.0
20.0,100.0,100.0,2017.0,AGOSTO,LABORATORIO TEST,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,4.0,4.0
20.0,100.0,100.0,2017.0,AGOSTO,LABORATORIO TEST,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,16.0,16.0
20.0,100.0,100.0,2017.0,AGOSTO,LABORATORIO TEST,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,42.0,42.0
20.0,40.0,40.0,2017.0,AGOSTO,LABORATORIO TEST,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,PLASMA FRESCO CONGELADO,15.0,6.0
20.0,93.75,93.75,2017.0,AGOSTO,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,48.0,45.0
20.0,100.0,100.0,2017.0,AGOSTO,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),24.0,24.0
20.0,60.0,60.0,2017.0,AGOSTO,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,PLASMA FRESCO CONGELADO,15.0,9.0
20.0,91.17647058823528,91.17647058823528,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,170.0,155.0
20.0,100.0,100.0,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,4.0,4.0
20.0,100.0,100.0,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,24.0,24.0
20.0,71.7948717948718,71.7948717948718,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,39.0,28.0
20.0,100.0,100.0,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,CRIOPRECIPITADO,10.0,10.0
20.0,77.27272727272727,77.27272727272727,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,PLASMA FRESCO CONGELADO,44.0,34.0
20.0,94.28571428571428,94.28571428571428,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,35.0,33.0
20.0,100.0,100.0,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),18.0,18.0
20.0,100.0,100.0,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,PLAQUETAS AFERESIS,3.0,3.0
20.0,100.0,100.0,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,CRIOPRECIPITADO,16.0,16.0
20.0,83.33333333333334,83.33333333333334,2017.0,SEPTIEMBRE,LABORATORIO TEST,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,PLASMA FRESCO CONGELADO,30.0,25.0
33.0,95.48872180451129,95.48872180451129,2017.0,OCTUBRE,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,133.0,127.0
33.0,87.27272727272727,87.27272727272727,2017.0,OCTUBRE,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),55.0,48.0
33.0,50.0,50.0,2017.0,OCTUBRE,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,40.0,20.0
33.0,81.81818181818183,81.81818181818183,2017.0,OCTUBRE,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,121.0,99.0
33.0,76.61290322580645,76.61290322580645,2017.0,OCTUBRE,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-25 ,BANCO DE SANGRE RED HUMANA S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,124.0,95.0
33.0,95.0,95.0,2017.0,OCTUBRE,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-25 ,BANCO DE SANGRE RED HUMANA S.A.S,CRIOPRECIPITADO,100.0,95.0
33.0,68.75,68.75,2017.0,OCTUBRE,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-25 ,BANCO DE SANGRE RED HUMANA S.A.S,PLAQUETAS AFERESIS,16.0,11.0
8.0,100.0,100.0,2017.0,OCTUBRE,CLINICA MEDELLIN S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,20.0,20.0
8.0,100.0,100.0,2017.0,OCTUBRE,CLINICA MEDELLIN S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2.0,2.0
8.0,100.0,100.0,2017.0,OCTUBRE,CLINICA MEDELLIN S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS,4.0,4.0
8.0,100.0,100.0,2017.0,OCTUBRE,CLINICA MEDELLIN S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,CRIOPRECIPITADO,4.0,4.0
55.0,100.0,100.0,2017.0,OCTUBRE,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS POBRES EN LEUCOCITOS,67.0,67.0
55.0,100.0,100.0,2017.0,OCTUBRE,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,CRIOPRECIPITADO,7.0,7.0
55.0,100.0,100.0,2017.0,OCTUBRE,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLAQUETAS AFERESIS,6.0,6.0
55.0,100.0,100.0,2017.0,OCTUBRE,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLASMA FRESCO CONGELADO,37.0,37.0
21.0,100.0,100.0,2017.0,OCTUBRE,SOMELAB,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,8.0,8.0
21.0,100.0,100.0,2017.0,OCTUBRE,SOMELAB,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,5.0,5.0
21.0,100.0,100.0,2017.0,OCTUBRE,SOMELAB,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,8.0,8.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,ALICUOTA DE GLOBULOS ROJOS FILTRADA,4.0,4.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLAQUETAS AFERESIS,1.0,1.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLASMA FRESCO CONGELADO,5.0,5.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,142.0,142.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),143.0,143.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,20.0,20.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,41.0,41.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,98.0,98.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,95.0,95.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),54.0,54.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,PLASMA FRESCO CONGELADO,124.0,124.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,CRIOPRECIPITADO,53.0,53.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,PLAQUETAS AFERESIS,16.0,16.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3.0,3.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-9  ,Promotora Médica Las Américas S.A,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2.0,2.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,4.0,4.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2.0,2.0
51.0,100.0,100.0,2017.0,OCTUBRE,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLAQUETAS AFERESIS,2.0,2.0
40.0,100.0,100.0,2017.0,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,170.0,170.0
40.0,100.0,100.0,2017.0,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),78.0,78.0
40.0,100.0,100.0,2017.0,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,118.0,118.0
40.0,100.0,100.0,2017.0,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,43.0,43.0
40.0,100.0,100.0,2017.0,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,29.0,29.0
40.0,100.0,100.0,2017.0,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,130.0,130.0
40.0,100.0,100.0,2017.0,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),101.0,101.0
40.0,100.0,100.0,2017.0,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,10.0,10.0
40.0,100.0,100.0,2017.0,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,50.0,50.0
40.0,100.0,100.0,2017.0,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,55.0,55.0
40.0,100.0,100.0,2017.0,MARZO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,177.0,177.0
40.0,100.0,100.0,2017.0,MARZO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),125.0,125.0
40.0,100.0,100.0,2017.0,MARZO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,189.0,189.0
40.0,100.0,100.0,2017.0,MARZO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,102.0,102.0
40.0,100.0,100.0,2017.0,MARZO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,48.0,48.0
