id_periodo,Año,Mes,Nombre Servicio,Departamento,Municipio,Servicio Hospitalario,Total Pacientes,Total Componentes
,2024,ENERO,CORPORACION HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,MEDELLÍN,Otros,1,1
,2024,ENERO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,UCI Adultos,1,2
,2024,ENERO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Medicina Interna,3,6
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Urgencias,40,162
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),13,27
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,UCI Adultos,10,100
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Cirugia Cardiotoracica,5,24
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Cirugia General,1,2
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Hematologia,27,61
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Medicina Interna,31,86
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Ambulatorio,1,2
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Oncologia,10,54
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Otros,16,54
,2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Unidad de cuidado intermedio adultos,10,35
,2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Urgencias,70,184
,2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Ginecologia,6,10
,2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),8,8
,2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,UCI Adultos,37,191
,2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Cirugia General,10,44
,2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Medicina Interna,15,43
,2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Otros,42,162
,2024,ENERO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,Urgencias,4,8
,2024,ENERO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,Medicina Interna,2,7
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Urgencias,35,77
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),15,27
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),103,318
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,UCI Adultos,31,227
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,18,61
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Cirugia General,88,401
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Hematologia,10,14
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Transplantes,3,5
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Medicina Interna,115,359
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Unidad de Quemados,12,23
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Ambulatorio,2,2
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Oncologia,27,336
,2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Otros,3,28
,2024,ENERO,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,MEDELLÍN,Urgencias,3,5
,2024,ENERO,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,MEDELLÍN,Medicina Interna,8,17
,2024,ENERO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Urgencias,2,4
,2024,ENERO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Medicina Interna,7,14
,2024,ENERO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Urgencias,79,211
,2024,ENERO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,UCI Adultos,45,238
,2024,ENERO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Cirugia General,52,222
,2024,ENERO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Ortopedia,18,33
,2024,ENERO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Medicina Interna,154,458
,2024,ENERO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Ambulatorio,1,1
,2024,ENERO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Oncologia,13,30
,2024,ENERO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Otros,28,56
,2024,ENERO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Urgencias,14,29
,2024,ENERO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,UCI Adultos,50,113
,2024,ENERO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Cirugia General,28,113
,2024,ENERO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Medicina Interna,58,101
,2024,ENERO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Cirugia General,1,2
,2024,ENERO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Medicina Interna,9,23
,2024,ENERO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,1,8
,2024,ENERO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Urgencias,36,109
,2024,ENERO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,UCI Adultos,21,95
,2024,ENERO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Cirugia Vascular,14,43
,2024,ENERO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Cirugia General,19,40
,2024,ENERO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Medicina Interna,24,57
,2024,ENERO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Otros,3,6
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Urgencias,3,6
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Ginecologia,1,2
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Pediatria (UCI o unidad de cuidado intermedio pediatrica),1,1
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Cirugia General,2,3
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Medicina Interna,2,4
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Urgencias,19,59
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Obstetricia,2,4
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),4,8
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),7,45
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,UCI Adultos,16,169
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,6,39
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia General,11,31
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Medicina Interna,3,5
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Oncologia,8,19
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Otros,1,1
,2024,ENERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,11,106
,2024,ENERO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Urgencias,10,24
,2024,ENERO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,4,41
,2024,ENERO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,2,8
,2024,ENERO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Cirugia General,4,24
,2024,ENERO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Medicina Interna,25,40
,2024,ENERO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Unidad de cuidado intermedio adultos,16,41
,2024,ENERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Urgencias,11,20
,2024,ENERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,10,23
,2024,ENERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Cirugia General,4,10
,2024,ENERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Ortopedia,3,5
,2024,ENERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Medicina Interna,23,60
,2024,ENERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Unidad Renal,2,2
,2024,ENERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,1,1
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Urgencias,10,16
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Ginecologia,2,7
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Cirugia General,1,2
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Ortopedia,1,2
,2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Medicina Interna,6,12
,2024,ENERO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,UCI Adultos,12,45
,2024,ENERO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Otros,36,112
,2024,ENERO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,2,2
,2024,FEBRERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Urgencias,20,47
,2024,FEBRERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,29,94
,2024,FEBRERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Cirugia General,19,57
,2024,FEBRERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Urologia,7,13
,2024,FEBRERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Ortopedia,2,4
,2024,FEBRERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Medicina Interna,52,107
,2024,FEBRERO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,5,10
,2024,FEBRERO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Obstetricia,1,2
,2024,FEBRERO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Pediatria (UCI o unidad de cuidado intermedio pediatrica),1,2
,2024,FEBRERO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Medicina Interna,2,4
,2024,FEBRERO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,UCI Adultos,8,38
,2024,FEBRERO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Cirugia General,1,2
,2024,FEBRERO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Otros,30,100
,2024,FEBRERO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,2,6
,2024,FEBRERO,ESE HOSPITAL CESAR URIBE PIEDRAHITA SEDE PUERTO BERRIO,ANTIOQUIA,CAUCASIA,Ginecologia,4,5
,2024,FEBRERO,ESE HOSPITAL CESAR URIBE PIEDRAHITA SEDE PUERTO BERRIO,ANTIOQUIA,CAUCASIA,Medicina Interna,4,7
,2024,FEBRERO,ESE HOSPITAL CESAR URIBE PIEDRAHITA SEDE PUERTO BERRIO,ANTIOQUIA,CAUCASIA,Otros,1,2
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Urgencias,24,73
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Obstetricia,3,5
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),7,8
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),8,14
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,UCI Adultos,15,80
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,4,23
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia General,11,45
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Medicina Interna,10,19
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Oncologia,6,7
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Otros,5,5
,2024,FEBRERO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,8,33
,2024,FEBRERO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,Urgencias,6,10
,2024,FEBRERO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,Obstetricia,2,4
,2024,FEBRERO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,UCI Adultos,6,20
,2024,FEBRERO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,Cirugia General,2,2
,2024,FEBRERO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Urgencias,16,30
,2024,FEBRERO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,UCI Adultos,14,33
,2024,FEBRERO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Medicina Interna,28,45
,2024,FEBRERO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Urgencias,8,20
,2024,FEBRERO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,3,8
,2024,FEBRERO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Neurocirugia,2,7
,2024,FEBRERO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,1,13
,2024,FEBRERO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Urgencias,5,12
,2024,FEBRERO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Obstetricia,4,7
,2024,FEBRERO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Cirugia General,2,4
,2024,FEBRERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Urgencias,5,9
,2024,FEBRERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Ginecologia,3,6
,2024,FEBRERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Obstetricia,4,9
,2024,FEBRERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Pediatria (UCI o unidad de cuidado intermedio pediatrica),2,3
,2024,FEBRERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Cirugia General,1,2
,2024,FEBRERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Medicina Interna,1,1
,2024,FEBRERO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,Cirugia General,1,1
,2024,FEBRERO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,Medicina Interna,3,7
,2024,FEBRERO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Urgencias,53,124
,2024,FEBRERO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,UCI Adultos,7,78
,2024,FEBRERO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Cirugia General,8,17
,2024,FEBRERO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Transplantes,2,6
,2024,FEBRERO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Ambulatorio,1,1
,2024,FEBRERO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Otros,64,259
,2024,FEBRERO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Urgencias,2,4
,2024,FEBRERO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Medicina Interna,2,3
,2024,FEBRERO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Urgencias,16,34
,2024,FEBRERO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,UCI Adultos,18,119
,2024,FEBRERO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Cirugia General,8,11
,2024,FEBRERO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Medicina Interna,28,96
,2024,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Urgencias,31,70
,2024,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,UCI Adultos,14,68
,2024,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Cirugia General,8,20
,2024,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Hematologia,33,105
,2024,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Medicina Interna,19,40
,2024,FEBRERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,8,24
,2024,FEBRERO,UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ,ANTIOQUIA,MEDELLÍN,Urgencias,3,7
,2024,FEBRERO,UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ,ANTIOQUIA,MEDELLÍN,Medicina Interna,8,21
,2024,FEBRERO,UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ,ANTIOQUIA,MEDELLÍN,Urgencias,6,12
,2024,FEBRERO,UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ,ANTIOQUIA,MEDELLÍN,Medicina Interna,11,21
,2024,FEBRERO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,UCI Adultos,7,31
,2024,FEBRERO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Cirugia Cardiotoracica,6,82
,2024,FEBRERO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Unidad de cuidado intermedio adultos,9,19
,2024,FEBRERO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Medicina Interna,16,37
,2024,FEBRERO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Urgencias,5,11
,2024,FEBRERO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,UCI Adultos,3,4
,2024,FEBRERO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Cirugia General,1,1
,2024,FEBRERO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Medicina Interna,4,5
,2024,FEBRERO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,Urgencias,10,22
,2024,FEBRERO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,Medicina Interna,1,1
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Urgencias,37,106
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,UCI Adultos,29,267
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Cirugia Cardiotoracica,7,55
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Cirugia General,17,37
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Ortopedia,11,35
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Hematologia,15,87
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Medicina Interna,8,20
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Otros,1,1
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad de cuidado intermedio adultos,19,97
,2024,FEBRERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad de cuidado cronico,4,18
,2024,FEBRERO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Urgencias,58,58
,2024,FEBRERO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,UCI Adultos,29,29
,2024,FEBRERO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Cirugia General,15,15
,2024,FEBRERO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Medicina Interna,43,43
,2024,FEBRERO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Unidad de cuidado intermedio adultos,21,21
,2024,FEBRERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Urgencias,6,11
