Año,Mes,Nombre Servicio,Departamento,Municipio,Codigo Banco,Nombre Banco,componente,Solicitados,Entregados,% Satisfaccion
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS FILTRADAS,21,16,"76,19"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,CRIOPRECIPITADO,37,36,"97,30"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,44,19,"43,18"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS FILTRADAS,16,8,"50,00"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS POBRES EN LEUCOCITOS,290,179,"61,72"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS FILTRADAS,53,42,"79,25"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,PLASMA FRESCO CONGELADO,34,32,"94,12"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,CRIOPRECIPITADO,109,103,"94,50"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,182,28,"15,38"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,59,43,"72,88"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,12,6,"50,00"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,35,5,"14,29"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,8,8,"100,00"
2024,ENERO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,9,9,"100,00"
2024,ENERO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),407,407,"100,00"
2024,ENERO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,245,245,"100,00"
2024,ENERO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,151,151,"100,00"
2024,ENERO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,112,112,"100,00"
2024,ENERO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,90,90,"100,00"
2024,ENERO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,40,40,"100,00"
2024,ENERO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,50,50,"100,00"
2024,ENERO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,13,13,"100,00"
2024,ENERO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,21,21,"100,00"
2024,ENERO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLASMA FRESCO CONGELADO,6,6,"100,00"
2024,ENERO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),7,7,"100,00"
2024,ENERO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS POBRES EN LEUCOCITOS,11,11,"100,00"
2024,ENERO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS FILTRADAS,5,5,"100,00"
2024,ENERO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS FILTRADAS,1,1,"100,00"
2024,ENERO,MESSER COLOMBIA S.A. AGENCIA REMEO CENTER MEDELLIN,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,4,4,"100,00"
2024,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,85,85,"100,00"
2024,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),111,111,"100,00"
2024,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,4,4,"100,00"
2024,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,20,20,"100,00"
2024,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,72,72,"100,00"
2024,ENERO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS IRRADIADAS,8,8,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,ALICUOTA DE GLOBULOS ROJOS FILTRADA,7,7,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,ALICUOTA DE GLOBULOS ROJOS POBRES EN LEUCOCITOS,5,5,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,ALICUOTA DE GLOBULOS ROJOS POR AFERESIS,1,1,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,ALICUOTA PLAQUETAS AFERESIS,9,9,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,CRIOPRECIPITADO,285,285,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS AFERESIS,14,14,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),223,223,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,70,70,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS POBRES EN LEUCOCITOS,79,79,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,PLASMA FRESCO AFERESIS,42,42,"100,00"
2024,ENERO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,PLASMA FRESCO CONGELADO,42,42,"100,00"
2024,ENERO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,23-001-1  ,E.S.E HOSPITAL SAN JERONIMO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,10,10,"100,00"
2024,ENERO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,23-001-1  ,E.S.E HOSPITAL SAN JERONIMO,PLASMA FRESCO CONGELADO,10,10,"100,00"
2024,ENERO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,70-001-2  ,BANCO DE SANGRE SANTA MARIA SAS,GLOBULOS ROJOS POBRES EN LEUCOCITOS,20,20,"100,00"
2024,ENERO,SYNLAB SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,4,4,"100,00"
2024,ENERO,SYNLAB SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,1,"100,00"
2024,ENERO,SYNLAB SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,11,11,"100,00"
2024,ENERO,SYNLAB SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,2,2,"100,00"
2024,ENERO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,26,26,"100,00"
2024,ENERO,UNIDAD HOSPITALARIA SANTA CRUZ VICTOR CARDENAS JARAMILLO,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2,2,"100,00"
2024,ENERO,UNIDAD HOSPITALARIA SANTA CRUZ VICTOR CARDENAS JARAMILLO,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,17,15,"88,24"
2024,ENERO,CORPORACION HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,1,"100,00"
2024,ENERO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),7,7,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,247,247,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),120,120,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,32,32,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,66,66,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,65,65,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,64,64,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,43,43,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,08-001-13 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BARRANQUILLA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),28,28,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLASMA FRESCO CONGELADO,2,2,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,16,16,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,CRIOPRECIPITADO,30,30,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS,2,2,"100,00"
2024,ENERO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS ESTANDAR,1,1,"100,00"
2024,ENERO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS POBRES EN LEUCOCITOS,50,50,"100,00"
2024,ENERO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),497,497,"100,00"
2024,ENERO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,186,186,"100,00"
2024,ENERO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,CRIOPRECIPITADO,107,107,"100,00"
2024,ENERO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,PLASMA FRESCO CONGELADO,117,117,"100,00"
2024,ENERO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,SANGRE TOTAL,1,1,"100,00"
2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,312,312,"100,00"
2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,91,91,"100,00"
2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLASMA FRESCO CONGELADO,37,37,"100,00"
2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,40,40,"100,00"
2024,ENERO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,40,40,"100,00"
2024,ENERO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),15,15,"100,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,400,120,"30,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1,16,"1600,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,PLASMA FRESCO CONGELADO,128,24,"18,75"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,CRIOPRECIPITADO,5,0,"0,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,64,37,"57,81"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),7,2,"28,57"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLASMA FRESCO CONGELADO,25,20,"80,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,CRIOPRECIPITADO,15,0,"0,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,43,43,"100,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS,4,4,"100,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,18,18,"100,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,25,25,"100,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),3,3,"100,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,05-001-10 ,CLINICA MEDELLIN,PLASMA FRESCO CONGELADO,5,5,"100,00"
2024,ENERO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,1,1,"100,00"
2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS FILTRADAS,127,9,"7,09"
2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS FILTRADAS,127,3,"2,36"
2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-9  ,Promotora Médica Las Américas S.A,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,39,1,"2,56"
2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS FILTRADAS,127,2,"1,57"
2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,127,5,"3,94"
2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLAQUETAS AFERESIS FILTRADAS,127,2,"1,57"
2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,127,7,"5,51"
2024,ENERO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,509,6,"1,18"
2024,ENERO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,APARTADÓ,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,39,24,"61,54"
2024,ENERO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,APARTADÓ,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLAQUETAS ESTANDAR,6,6,"100,00"
2024,ENERO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,APARTADÓ,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,49,38,"77,55"
2024,ENERO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,APARTADÓ,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,PLAQUETAS ESTANDAR,12,12,"100,00"
2024,ENERO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,20,20,"100,00"
2024,ENERO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,476,267,"56,09"
2024,ENERO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,16,16,"100,00"
2024,ENERO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),32,12,"37,50"
2024,ENERO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,18,18,"100,00"
